RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.67000  masl=751.678
Filling at HRW [Mm3] = 12.03297
Filling at LRW [Mm3] = 3.00824
Active reservoir capacity [Mm3] = 9.02473
outlet_auto_qmin_masl [masl] = 745.500
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 12 3 4 1.2000 0.0000 0.0000 0.0000 9.0357 754.0110 0.6679 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 5 1.2000 1.5333 0.0000 0.0000 9.0354 754.0106 0.6678 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 6 1.2000 6.0289 0.0000 0.0000 9.0350 754.0103 0.6678 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 7 1.2000 13.1802 0.0000 0.0000 9.0346 754.0099 0.6678 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 8 1.2000 22.5000 0.0000 0.0000 9.0343 754.0095 0.6677 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 9 1.2000 33.3531 0.0000 0.0000 9.0339 754.0092 0.6677 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 10 1.2000 45.0000 0.0000 0.0000 9.0336 754.0088 0.6676 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 11 1.2000 56.6469 0.0000 0.0000 9.0332 754.0085 0.6676 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 12 1.2000 67.5000 0.0000 0.0000 9.0328 754.0081 0.6676 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 13 1.2000 76.8198 0.0000 0.0000 9.0325 754.0077 0.6675 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 14 1.2000 83.9711 0.0000 0.0000 9.0321 754.0074 0.6675 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 15 1.2000 88.4667 0.0000 0.0000 9.0318 754.0070 0.6674 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
