CHANNEL node 11 HYNNEKLEIV
N_CASCADE_LINRES 2
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 12 8 0 8.6625 0.12466168 8.6406 0.0000 
2022 12 9 0 8.7967 0.12659165 8.7743 0.0000 
2022 12 10 0 8.9266 0.12846571 8.9050 0.0000 
2022 12 11 0 9.0597 0.13037942 9.0375 0.0000 
2022 12 12 0 9.1900 0.13225819 9.1683 0.0000 
2022 12 13 0 9.3125 0.13402591 9.2920 0.0000 
2022 12 14 0 9.4279 0.13569305 9.4086 0.0000 
2022 12 15 0 9.5321 0.13719968 9.5147 0.0000 
2022 12 16 0 9.6242 0.13853362 9.6088 0.0000 
2022 12 17 0 9.7107 0.13978266 9.6963 0.0000 
2022 12 18 0 9.7939 0.14098212 9.7800 0.0000 
2022 12 19 0 9.8711 0.14209688 9.8582 0.0000 
2022 12 20 0 9.9431 0.14313728 9.9310 0.0000 
2022 12 21 0 10.0014 0.14398586 9.9916 0.0000 
2022 12 22 0 10.0546 0.14475383 10.0457 0.0000 
2022 12 23 0 10.1015 0.14543333 10.0936 0.0000 
2022 12 24 0 10.1417 0.14601656 10.1350 0.0000 
2022 12 25 0 10.1800 0.14656834 10.1736 0.0000 
2022 12 26 0 10.2465 0.14750998 10.2356 0.0000 
2022 12 27 0 10.3189 0.14854844 10.3069 0.0000 
2022 12 28 0 10.3769 0.14939307 10.3672 0.0000 
2022 12 29 0 10.4266 0.15011364 10.4183 0.0000 
2022 12 30 0 10.4719 0.15076825 10.4643 0.0000 
2022 12 31 0 10.5493 0.15186399 10.5367 0.0000 
2023 1 1 0 10.6059 0.15269135 10.5963 0.0000 
2023 1 2 0 10.6504 0.15333941 10.6429 0.0000 
2023 1 3 0 10.6870 0.15387123 10.6809 0.0000 
2023 1 4 0 10.7188 0.15433209 10.7135 0.0000 
2023 1 5 0 10.7477 0.15475000 10.7429 0.0000 
2023 1 6 0 10.7738 0.15512674 10.7694 0.0000 
2023 1 7 0 10.8045 0.15556628 10.7994 0.0000 
2023 1 8 0 10.9383 0.15743117 10.9167 0.0000 
2023 1 9 0 11.1582 0.16054666 11.1222 0.0000 
2023 1 10 0 11.3015 0.16265589 11.2771 0.0000 
2023 1 11 0 11.4047 0.16416564 11.3872 0.0000 
2023 1 12 0 11.4839 0.16532053 11.4705 0.0000 
2023 1 13 0 11.5426 0.16617822 11.5327 0.0000 
2023 1 14 0 11.5852 0.16680130 11.5780 0.0000 
2023 1 15 0 11.6222 0.16733782 11.6160 0.0000 
2023 1 16 0 11.6568 0.16783672 11.6510 0.0000 
2023 1 17 0 11.6859 0.16825959 11.6810 0.0000 
2023 1 18 0 11.7157 0.16868826 11.7107 0.0000 
2023 1 19 0 11.7334 0.16895046 11.7304 0.0000 
2023 1 20 0 11.7467 0.16914458 11.7445 0.0000 
2023 1 21 0 11.7561 0.16928237 11.7545 0.0000 
2023 1 22 0 11.7621 0.16937115 11.7611 0.0000 
2023 1 23 0 11.7708 0.16949421 11.7694 0.0000 
2023 1 24 0 11.7757 0.16956652 11.7748 0.0000 
2023 1 25 0 11.7836 0.16967907 11.7823 0.0000 
2023 1 26 0 11.8028 0.16994927 11.7997 0.0000 
2023 1 27 0 8.1966 0.12019515 8.7725 0.0000 
2023 1 28 0 3.9834 0.05988990 4.6814 0.0000 
2023 1 29 0 3.9550 0.05696919 3.9888 0.0000 
2023 1 30 0 3.9318 0.05663230 3.9357 0.0000 
2023 1 31 0 3.9053 0.05625180 3.9097 0.0000 
2023 2 1 0 3.8740 0.05580384 3.8791 0.0000 
2023 2 2 0 3.8550 0.05552326 3.8582 0.0000 
2023 2 3 0 3.8281 0.05514143 3.8326 0.0000 
2023 2 4 0 3.7927 0.05463681 3.7986 0.0000 
2023 2 5 0 3.7556 0.05410229 3.7617 0.0000 
2023 2 6 0 3.7164 0.05353951 3.7229 0.0000 
2023 2 7 0 3.6751 0.05294602 3.6820 0.0000 
2023 2 8 0 3.6332 0.05234285 3.6402 0.0000 
2023 2 9 0 3.5987 0.05184236 3.6045 0.0000 
2023 2 10 0 3.5684 0.05140330 3.5735 0.0000 
2023 2 11 0 3.5428 0.05103123 3.5471 0.0000 
2023 2 12 0 3.5215 0.05072218 3.5251 0.0000 
2023 2 13 0 3.5004 0.05041906 3.5040 0.0000 
2023 2 14 0 3.4794 0.05011639 3.4829 0.0000 
2023 2 15 0 3.4499 0.04969689 3.4548 0.0000 
2023 2 16 0 3.4173 0.04922824 3.4227 0.0000 
2023 2 17 0 3.3931 0.04887559 3.3972 0.0000 
2023 2 18 0 3.3738 0.04859370 3.3770 0.0000 
2023 2 19 0 3.3573 0.04835548 3.3601 0.0000 
2023 2 20 0 3.3455 0.04818242 3.3475 0.0000 
2023 2 21 0 3.3384 0.04807707 3.3396 0.0000 
2023 2 22 0 3.3223 0.04785071 3.3249 0.0000 
2023 2 23 0 3.3057 0.04761196 3.3085 0.0000 
2023 2 24 0 3.2831 0.04728992 3.2868 0.0000 
2023 2 25 0 3.2654 0.04703238 3.2684 0.0000 
2023 2 26 0 3.2525 0.04684401 3.2547 0.0000 
2023 2 27 0 3.2383 0.04663976 3.2406 0.0000 
2023 2 28 0 3.2236 0.04642900 3.2261 0.0000 
2023 3 1 0 3.2085 0.04621108 3.2110 0.0000 
2023 3 2 0 3.1929 0.04598729 3.1955 0.0000 
2023 3 3 0 3.1743 0.04572041 3.1773 0.0000 
2023 3 4 0 3.1584 0.04548995 3.1610 0.0000 
2023 3 5 0 3.1513 0.04538295 3.1525 0.0000 
2023 3 6 0 3.1361 0.04516952 3.1386 0.0000 
2023 3 7 0 3.1144 0.04486030 3.1180 0.0000 
2023 3 8 0 3.0990 0.04463457 3.1016 0.0000 
2023 3 9 0 3.0826 0.04439928 3.0853 0.0000 
2023 3 10 0 3.0679 0.04418637 3.0703 0.0000 
2023 3 11 0 3.0549 0.04399805 3.0571 0.0000 
2023 3 12 0 3.0443 0.04384422 3.0461 0.0000 
2023 3 13 0 3.0373 0.04374098 3.0385 0.0000 
2023 3 14 0 3.0339 0.04368987 3.0345 0.0000 
2023 3 15 0 3.0318 0.04365914 3.0322 0.0000 
2023 3 16 0 3.0305 0.04363970 3.0307 0.0000 
2023 3 17 0 3.0350 0.04370071 3.0343 0.0000 
2023 3 18 0 3.0455 0.04384927 3.0438 0.0000 
2023 3 19 0 3.0612 0.04407158 3.0586 0.0000 
2023 3 20 0 3.0822 0.04437111 3.0787 0.0000 
2023 3 21 0 3.1059 0.04471063 3.1020 0.0000 
2023 3 22 0 3.1315 0.04507812 3.1272 0.0000 
2023 3 23 0 3.1638 0.04553994 3.1585 0.0000 
2023 3 24 0 3.2110 0.04620985 3.2032 0.0000 
2023 3 25 0 3.2719 0.04707846 3.2618 0.0000 
2023 3 26 0 3.3339 0.04797110 3.3236 0.0000 
2023 3 27 0 3.3981 0.04889399 3.3874 0.0000 
2023 3 28 0 3.4549 0.04971648 3.4454 0.0000 
2023 3 29 0 3.4925 0.05026989 3.4861 0.0000 
2023 3 30 0 3.5263 0.05075830 3.5206 0.0000 
2023 3 31 0 3.5590 0.05122975 3.5535 0.0000 
2023 4 1 0 3.5983 0.05179165 3.5918 0.0000 
2023 4 2 0 3.6394 0.05238323 3.6326 0.0000 
2023 4 3 0 3.6759 0.05291093 3.6698 0.0000 
2023 4 4 0 3.7000 0.05326564 3.6959 0.0000 
2023 4 5 0 3.7234 0.05360248 3.7195 0.0000 
2023 4 6 0 3.7389 0.05383099 3.7363 0.0000 
2023 4 7 0 3.7504 0.05399842 3.7484 0.0000 
2023 4 8 0 3.7610 0.05415243 3.7592 0.0000 
2023 4 9 0 3.7727 0.05431952 3.7707 0.0000 
2023 4 10 0 3.7867 0.05451963 3.7844 0.0000 
2023 4 11 0 4.6272 0.06612711 4.4928 0.0000 
2023 4 12 0 11.9067 0.16708781 10.7381 0.0000 
2023 4 13 0 12.0678 0.17367925 11.9915 0.0000 
2023 4 14 0 12.2592 0.17641791 12.2275 0.0000 
2023 4 15 0 12.4403 0.17903142 12.4100 0.0000 
2023 4 16 0 12.6175 0.18158499 12.5879 0.0000 
2023 4 17 0 12.8014 0.18422932 12.7708 0.0000 
2023 4 18 0 12.9929 0.18698325 12.9611 0.0000 
2023 4 19 0 13.1879 0.18978900 13.1554 0.0000 
2023 4 20 0 13.3944 0.19275537 13.3601 0.0000 
2023 4 21 0 13.6172 0.19595399 13.5802 0.0000 
2023 4 22 0 13.8607 0.19944804 13.8203 0.0000 
2023 4 23 0 14.2017 0.20429923 14.1455 0.0000 
2023 4 24 0 14.5509 0.20932303 14.4927 0.0000 
2023 4 25 0 14.8614 0.21381808 14.8094 0.0000 
2023 4 26 0 15.1169 0.21753029 15.0740 0.0000 
2023 4 27 0 15.3112 0.22036507 15.2784 0.0000 
2023 4 28 0 15.4651 0.22260567 15.4392 0.0000 
2023 4 29 0 15.5899 0.22441999 15.5689 0.0000 
2023 4 30 0 15.6974 0.22597824 15.6794 0.0000 
2023 5 1 0 15.7945 0.22738193 15.7782 0.0000 
2023 5 2 0 15.8898 0.22875614 15.8739 0.0000 
2023 5 3 0 15.9886 0.23017595 15.9721 0.0000 
2023 5 4 0 16.0884 0.23161271 16.0717 0.0000 
2023 5 5 0 16.1702 0.23280233 16.1565 0.0000 
2023 5 6 0 16.2369 0.23377118 16.2257 0.0000 
2023 5 7 0 16.3103 0.23482433 16.2981 0.0000 
2023 5 8 0 16.4055 0.23618213 16.3898 0.0000 
2023 5 9 0 16.5740 0.23856408 16.5464 0.0000 
2023 5 10 0 16.9275 0.24354367 16.8699 0.0000 
2023 5 11 0 11.7428 0.17220716 12.5684 0.0000 
2023 5 12 0 9.8662 0.14319888 10.2019 0.0000 
2023 5 13 0 12.2704 0.17525111 11.8994 0.0000 
2023 5 14 0 15.2951 0.21843503 14.7953 0.0000 
2023 5 15 0 17.7809 0.25455335 17.3629 0.0000 
2023 5 16 0 19.7805 0.28363918 19.4439 0.0000 
2023 5 17 0 21.1849 0.30421927 20.9467 0.0000 
