CHANNEL node 11 HYNNEKLEIV
N_CASCADE_LINRES 2
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 12 8 0 13.6900 0.19785608 13.8629 0.0000 
2022 12 9 0 12.0400 0.17436614 12.3119 0.0000 
2022 12 10 0 13.8400 0.19821587 13.5640 0.0000 
2022 12 11 0 12.6400 0.18273608 12.8192 0.0000 
2022 12 12 0 15.4900 0.22134578 15.0431 0.0000 
2022 12 13 0 16.6900 0.23961588 16.4785 0.0000 
2022 12 14 0 10.5400 0.15546649 11.5140 0.0000 
2022 12 15 0 11.1400 0.16005600 11.0869 0.0000 
2022 12 16 0 10.9900 0.15834601 11.0098 0.0000 
2022 12 17 0 14.4400 0.20586572 13.8900 0.0000 
2022 12 18 0 11.1400 0.16239624 11.6431 0.0000 
2022 12 19 0 11.5900 0.16662599 11.5410 0.0000 
2022 12 20 0 13.6900 0.19587583 13.3515 0.0000 
2022 12 21 0 11.2900 0.16401618 11.6587 0.0000 
2022 12 22 0 13.2400 0.18948586 12.9452 0.0000 
2022 12 23 0 16.6900 0.23826570 16.1254 0.0000 
2022 12 24 0 18.0400 0.25896587 17.8004 0.0000 
2022 12 25 0 11.2900 0.16662654 12.3587 0.0000 
2022 12 26 0 10.5400 0.15222611 10.7067 0.0000 
2022 12 27 0 22.5400 0.31737504 20.6286 0.0000 
2022 12 28 0 9.7900 0.14862695 11.7431 0.0000 
2022 12 29 0 9.0400 0.13062616 9.2483 0.0000 
2022 12 30 0 13.0900 0.18606568 12.4483 0.0000 
2022 12 31 0 9.1900 0.13467629 9.7848 0.0000 
2023 1 1 0 13.9900 0.19857564 13.2504 0.0000 
2023 1 2 0 19.6900 0.28011551 18.7463 0.0000 
2023 1 3 0 17.1400 0.24834617 17.5077 0.0000 
2023 1 4 0 16.0900 0.23232611 16.2754 0.0000 
2023 1 5 0 22.2400 0.31656551 21.2650 0.0000 
2023 1 6 0 15.9400 0.23331647 16.9035 0.0000 
2023 1 7 0 17.2900 0.24816594 17.1181 0.0000 
2023 1 8 0 9.0400 0.13512666 10.3483 0.0000 
2023 1 9 0 21.4900 0.30198506 19.5588 0.0000 
2023 1 10 0 16.3900 0.23907632 17.1181 0.0000 
2023 1 11 0 19.9900 0.28569575 19.4504 0.0000 
2023 1 12 0 11.8900 0.17607663 13.1587 0.0000 
2023 1 13 0 12.3400 0.17742603 12.3244 0.0000 
2023 1 14 0 19.6900 0.27912541 18.5129 0.0000 
2023 1 15 0 17.5900 0.25455611 17.8744 0.0000 
2023 1 16 0 12.7900 0.18705641 13.5712 0.0000 
2023 1 17 0 13.5400 0.19452598 13.4535 0.0000 
2023 1 18 0 16.0900 0.23016579 15.6775 0.0000 
2023 1 19 0 12.6400 0.18408626 13.1733 0.0000 
2023 1 20 0 20.7400 0.29379537 19.4702 0.0000 
2023 1 21 0 9.1900 0.13926688 10.9785 0.0000 
2023 1 22 0 8.7400 0.12612612 8.8921 0.0000 
2023 1 23 0 15.9400 0.22521543 14.7931 0.0000 
2023 1 24 0 15.0400 0.21711602 15.1337 0.0000 
2023 1 25 0 11.2900 0.16482631 11.8952 0.0000 
2023 1 26 0 8.5900 0.12531625 9.0473 0.0000 
2023 1 27 0 12.1640 0.17301693 11.6119 0.0000 
2023 1 28 0 5.7000 0.08595890 6.7076 0.0000 
2023 1 29 0 6.9000 0.09863995 6.7532 0.0000 
2023 1 30 0 8.2500 0.11798988 8.0260 0.0000 
2023 1 31 0 1.6500 0.02772053 2.6948 0.0000 
2023 2 1 0 2.8500 0.04031995 2.7042 0.0000 
2023 2 2 0 11.4000 0.15902930 10.0260 0.0000 
2023 2 3 0 9.1500 0.13311012 9.4500 0.0000 
2023 2 4 0 13.0500 0.18557970 12.4427 0.0000 
2023 2 5 0 4.2000 0.06579069 5.5864 0.0000 
2023 2 6 0 12.1500 0.17018942 10.9417 0.0000 
2023 2 7 0 12.9000 0.18530988 12.7250 0.0000 
2023 2 8 0 14.4000 0.20645987 14.1552 0.0000 
2023 2 9 0 11.5500 0.16803022 11.9948 0.0000 
2023 2 10 0 9.7500 0.14148016 10.0573 0.0000 
2023 2 11 0 1.8000 0.03069066 3.0823 0.0000 
2023 2 12 0 3.1500 0.04454995 2.9896 0.0000 
2023 2 13 0 6.4500 0.09089972 5.9135 0.0000 
2023 2 14 0 9.0000 0.12806977 8.5698 0.0000 
2023 2 15 0 2.1000 0.03438054 3.1844 0.0000 
2023 2 16 0 14.4000 0.19997905 12.4834 0.0000 
2023 2 17 0 5.8500 0.08937060 7.1302 0.0000 
2023 2 18 0 11.2500 0.15875962 10.4469 0.0000 
2023 2 19 0 4.5000 0.06885051 5.5406 0.0000 
2023 2 20 0 12.7500 0.17864939 11.4792 0.0000 
2023 2 21 0 9.1500 0.13392023 9.6677 0.0000 
2023 2 22 0 6.9000 0.10071021 7.2844 0.0000 
2023 2 23 0 13.0500 0.18422952 12.0833 0.0000 
2023 2 24 0 8.1000 0.11961036 8.8479 0.0000 
2023 2 25 0 6.4500 0.09387017 6.7479 0.0000 
2023 2 26 0 6.3000 0.09081002 6.3354 0.0000 
2023 2 27 0 1.2000 0.02034041 2.0156 0.0000 
2023 2 28 0 0.9000 0.01314006 0.9833 0.0000 
2023 3 1 0 3.4500 0.04814980 3.0448 0.0000 
2023 3 2 0 10.8000 0.15110939 9.6083 0.0000 
2023 3 3 0 13.3500 0.19070974 12.8917 0.0000 
2023 3 4 0 10.8000 0.15705019 11.1896 0.0000 
2023 3 5 0 9.9000 0.14310010 10.0615 0.0000 
2023 3 6 0 13.5000 0.19223971 12.9313 0.0000 
2023 3 7 0 0.9000 0.02052099 2.8875 0.0000 
2023 3 8 0 10.0500 0.13922935 8.6761 0.0000 
2023 3 9 0 3.9000 0.05985043 4.8187 0.0000 
2023 3 10 0 14.4000 0.20105919 12.7656 0.0000 
2023 3 11 0 7.6500 0.11421047 8.6552 0.0000 
2023 3 12 0 0.4500 0.01080063 1.6469 0.0000 
2023 3 13 0 2.1000 0.02924992 1.8865 0.0000 
2023 3 14 0 9.9000 0.13787936 8.6427 0.0000 
2023 3 15 0 12.3000 0.17567975 11.8625 0.0000 
2023 3 16 0 13.5000 0.19367988 13.2917 0.0000 
2023 3 17 0 4.5000 0.07020072 5.9292 0.0000 
2023 3 18 0 3.1500 0.04617017 3.4281 0.0000 
2023 3 19 0 8.8500 0.12401954 7.9490 0.0000 
2023 3 20 0 12.9000 0.18332963 12.2135 0.0000 
2023 3 21 0 5.4000 0.08226058 6.5698 0.0000 
2023 3 22 0 11.7000 0.16469954 10.7458 0.0000 
2023 3 23 0 0.7500 0.01737084 2.4552 0.0000 
2023 3 24 0 3.0000 0.04184990 2.7167 0.0000 
2023 3 25 0 14.7000 0.20465904 12.8156 0.0000 
2023 3 26 0 8.7000 0.12888040 9.5771 0.0000 
2023 3 27 0 8.7000 0.12528004 8.7417 0.0000 
2023 3 28 0 14.4000 0.20393953 13.4896 0.0000 
2023 3 29 0 7.3500 0.11007053 8.4364 0.0000 
2023 3 30 0 0.6000 0.01269060 1.7271 0.0000 
2023 3 31 0 0.7500 0.01071004 0.7729 0.0000 
2023 4 1 0 9.7500 0.13499926 8.3115 0.0000 
2023 4 2 0 9.7500 0.14039993 9.6875 0.0000 
2023 4 3 0 13.2000 0.18800972 12.6490 0.0000 
2023 4 4 0 7.6500 0.11349042 8.5125 0.0000 
2023 4 5 0 5.2500 0.07704023 5.6719 0.0000 
2023 4 6 0 4.6500 0.06732007 4.7625 0.0000 
2023 4 7 0 9.6000 0.13526960 8.8135 0.0000 
2023 4 8 0 8.2500 0.11961008 8.4312 0.0000 
2023 4 9 0 5.7000 0.08361022 6.1167 0.0000 
2023 4 10 0 4.0500 0.05931015 4.3313 0.0000 
2023 4 11 0 4.8860 0.06985674 4.7639 0.0000 
2023 4 12 0 18.9400 0.26430246 16.6895 0.0000 
2023 4 13 0 22.0900 0.31620564 21.4893 0.0000 
2023 4 14 0 22.6900 0.32637593 22.5723 0.0000 
2023 4 15 0 9.3400 0.14250708 11.4681 0.0000 
2023 4 16 0 10.8400 0.15519598 10.6931 0.0000 
2023 4 17 0 20.4400 0.28857521 18.8963 0.0000 
2023 4 18 0 9.7900 0.14736679 11.4244 0.0000 
2023 4 19 0 11.5900 0.16581593 11.3765 0.0000 
2023 4 20 0 19.3900 0.27453535 18.1317 0.0000 
2023 4 21 0 20.5900 0.29577585 20.3442 0.0000 
2023 4 22 0 16.6900 0.24267630 17.3046 0.0000 
2023 4 23 0 9.9400 0.14718658 11.0452 0.0000 
2023 4 24 0 15.9400 0.22593557 15.0286 0.0000 
2023 4 25 0 22.5400 0.32061543 21.4442 0.0000 
2023 4 26 0 13.2400 0.19623671 14.6796 0.0000 
2023 4 27 0 18.3400 0.26103565 17.5900 0.0000 
2023 4 28 0 22.2400 0.31791564 21.5817 0.0000 
2023 4 29 0 14.8900 0.21882657 16.0369 0.0000 
2023 4 30 0 18.7900 0.26823574 18.2181 0.0000 
2023 5 1 0 22.5400 0.32232567 21.9140 0.0000 
2023 5 2 0 20.2900 0.29352615 20.6233 0.0000 
2023 5 3 0 14.2900 0.20937651 15.2640 0.0000 
2023 5 4 0 21.6400 0.30720545 20.5077 0.0000 
2023 5 5 0 15.7900 0.23088642 16.6733 0.0000 
2023 5 6 0 12.1900 0.17769633 12.8056 0.0000 
2023 5 7 0 10.5400 0.15276616 10.8285 0.0000 
2023 5 8 0 11.2900 0.16212595 11.1817 0.0000 
2023 5 9 0 17.4400 0.24744549 16.4525 0.0000 
2023 5 10 0 14.8900 0.21594616 15.2546 0.0000 
2023 5 11 0 9.7540 0.14353964 10.5920 0.0000 
2023 5 12 0 0.6000 0.01413318 2.0978 0.0000 
2023 5 13 0 3.0000 0.04175987 2.6802 0.0000 
2023 5 14 0 15.0000 0.20879901 13.0667 0.0000 
2023 5 15 0 3.9000 0.06282081 5.5896 0.0000 
2023 5 16 0 3.0000 0.04374016 3.2208 0.0000 
2023 5 17 0 2.5500 0.03699004 2.6281 0.0000 
2023 5 18 0 0.1500 0.00360020 0.5365 0.0000 
2023 5 19 0 13.0500 0.18017897 11.0063 0.0000 
2023 5 20 0 12.1500 0.17549998 12.2042 0.0000 
2023 5 21 0 7.9500 0.11700034 8.6271 0.0000 
2023 5 22 0 6.4500 0.09378015 6.7188 0.0000 
2023 5 23 0 13.3500 0.18809945 12.2583 0.0000 
2023 5 24 0 7.9500 0.11772038 8.7646 0.0000 
2023 5 25 0 13.6500 0.19313958 12.7771 0.0000 
2023 5 26 0 3.1500 0.05166081 4.7875 0.0000 
2023 5 27 0 0.3000 0.00603031 0.8281 0.0000 
2023 5 28 0 11.2500 0.15542913 9.5208 0.0000 
2023 5 29 0 2.1000 0.03573066 3.4854 0.0000 
2023 5 30 0 5.4000 0.07577980 4.9365 0.0000 
2023 5 31 0 1.2000 0.01980032 1.8479 0.0000 
2023 6 1 0 13.0500 0.18080907 11.1865 0.0000 
2023 6 2 0 9.6000 0.14031019 10.0687 0.0000 
2023 6 3 0 3.0000 0.04716056 4.0781 0.0000 
2023 6 4 0 9.4500 0.13220952 8.4656 0.0000 
2023 6 5 0 4.8000 0.07191033 5.4979 0.0000 
2023 6 6 0 4.8000 0.06912003 4.8323 0.0000 
2023 6 7 0 7.3500 0.10430980 6.9427 0.0000 
2023 6 8 0 6.9000 0.09963002 6.9542 0.0000 
2023 6 9 0 13.3500 0.18836948 12.3229 0.0000 
2023 6 10 0 12.1500 0.17568005 12.2969 0.0000 
2023 6 11 0 6.7500 0.10044044 7.6208 0.0000 
2023 6 12 0 3.3000 0.04959032 3.8885 0.0000 
2023 6 13 0 1.0500 0.01647021 1.4333 0.0000 
2023 6 14 0 11.5500 0.16001916 9.8886 0.0000 
2023 6 15 0 4.9500 0.07524046 5.9312 0.0000 
2023 6 16 0 13.6500 0.19133935 12.3063 0.0000 
2023 6 17 0 13.6500 0.19655994 13.5896 0.0000 
2023 6 18 0 6.7500 0.10134056 7.8521 0.0000 
2023 6 19 0 13.2000 0.18620953 12.2177 0.0000 
2023 6 20 0 2.4000 0.04104083 4.0802 0.0000 
2023 6 21 0 8.4000 0.11735959 7.5167 0.0000 
2023 6 22 0 1.9500 0.03195048 2.9385 0.0000 
2023 6 23 0 1.6500 0.02394007 1.7427 0.0000 
2023 6 24 0 5.5500 0.07757969 4.9292 0.0000 
2023 6 25 0 14.5500 0.20411925 13.0854 0.0000 
2023 6 26 0 1.2000 0.02529102 3.2698 0.0000 
2023 6 27 0 8.8500 0.12284947 7.7209 0.0000 
2023 6 28 0 3.6000 0.05499037 4.3854 0.0000 
2023 6 29 0 10.8000 0.15119946 9.6865 0.0000 
