RESERVOIR node 3 GRESSE
reservoir_init_fr= 1.00000  masl=747.001
Filling at HRW [Mm3] = 24.06594
Filling at LRW [Mm3] = 15.04121
Active reservoir capacity [Mm3] = 9.02473
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 10 10 0 2.4900 137.7100 0.0000 0.0000 22.1686 747.1079 0.7898 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 11 0 2.4000 174.3200 0.0000 0.0000 22.3760 747.3146 0.8127 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 12 0 2.0400 199.9900 0.0000 0.0000 22.5522 747.4904 0.8323 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 13 0 1.8400 233.6000 0.0000 0.0000 22.7112 747.6490 0.8499 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 14 0 1.6100 217.2400 0.0000 0.0000 22.8503 747.7877 0.8653 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 15 0 2.6200 154.6600 0.0000 0.0000 23.0767 748.0134 0.8904 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 16 0 3.1000 113.2100 0.0000 0.0000 23.3445 748.2805 0.9201 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 17 0 2.9300 146.2200 0.0000 0.0000 23.5977 748.5330 0.9481 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 18 0 2.7600 163.8200 0.0000 0.0000 23.8361 748.7708 0.9745 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 19 0 2.3800 159.7000 0.0000 0.0000 24.0417 748.9759 0.9973 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 10 20 0 1.9500 142.1100 0.0000 0.0000 24.1607 749.0945 1.0105 0.0000 0.0000 0.0000 0.5731 0.0000 0.5731 
2022 10 21 0 1.6600 157.4800 0.0000 0.0000 24.1991 749.1328 1.0148 0.0000 0.0000 0.0000 1.2156 0.0000 1.2156 
2022 10 22 0 1.5200 142.0700 0.0000 0.0000 24.2075 749.1412 1.0157 0.0000 0.0000 0.0000 1.4224 0.0000 1.4224 
2022 10 23 0 2.6800 99.6700 0.0000 0.0000 24.2331 749.1668 1.0185 0.0000 0.0000 0.0000 2.3836 0.0000 2.3836 
2022 10 24 0 3.4600 85.2000 0.0000 0.0000 24.2445 749.1781 1.0198 0.0000 0.0000 0.0000 3.3281 0.0000 3.3281 
2022 10 25 0 2.7800 110.5100 0.0000 0.0000 24.2399 749.1735 1.0193 0.0000 0.0000 0.0000 2.8341 0.0000 2.8341 
2022 10 26 0 5.9200 121.4900 0.0000 0.0000 24.2387 749.1723 1.0191 0.0000 0.0000 0.0000 5.9339 0.0000 5.9339 
2022 10 27 0 3.5700 117.6600 0.0000 0.0000 24.2456 749.1791 1.0199 0.0000 0.0000 0.0000 3.4903 0.0000 3.4903 
2022 10 28 0 2.7300 103.2200 0.0000 0.0000 24.2395 749.1730 1.0192 0.0000 0.0000 0.0000 2.8005 0.0000 2.8005 
2022 10 29 0 3.2000 101.6200 0.0000 0.0000 24.2432 749.1768 1.0196 0.0000 0.0000 0.0000 3.1566 0.0000 3.1566 
2022 10 30 0 2.9100 117.9300 0.0000 0.0000 24.2410 749.1746 1.0194 0.0000 0.0000 0.0000 2.9351 0.0000 2.9351 
2022 10 31 0 1.9200 144.1300 0.0000 0.0000 24.2270 749.1606 1.0178 0.0000 0.0000 0.0000 2.0822 0.0000 2.0822 
2022 11 1 0 1.9600 72.4900 0.0000 0.0000 24.2248 749.1584 1.0176 0.0000 0.0000 0.0000 1.9862 0.0000 1.9862 
2022 11 2 0 3.2300 71.1700 0.0000 0.0000 24.2420 749.1756 1.0195 0.0000 0.0000 0.0000 3.0301 0.0000 3.0301 
2022 11 3 0 6.3800 86.5000 0.0000 0.0000 24.2329 749.1665 1.0185 0.0000 0.0000 0.0000 6.4863 0.0000 6.4863 
2022 11 4 0 6.3900 72.6700 0.0000 0.0000 24.2341 749.1677 1.0186 0.0000 0.0000 0.0000 6.3753 0.0000 6.3753 
2022 11 5 0 5.5100 47.6500 0.0000 0.0000 24.2430 749.1766 1.0196 0.0000 0.0000 0.0000 5.4073 0.0000 5.4073 
2022 11 6 0 4.1000 35.7500 0.0000 0.0000 24.2474 749.1809 1.0201 0.0000 0.0000 0.0000 4.0496 0.0000 4.0496 
2022 11 7 0 5.3400 43.8300 0.0000 0.0000 24.2431 749.1767 1.0196 0.0000 0.0000 0.0000 5.3890 0.0000 5.3890 
2022 11 8 0 4.5900 51.0900 0.0000 0.0000 24.2470 749.1806 1.0201 0.0000 0.0000 0.0000 4.5446 0.0000 4.5446 
2022 11 9 0 5.4200 42.5700 0.0000 0.0000 24.2425 749.1761 1.0196 0.0000 0.0000 0.0000 5.4722 0.0000 5.4722 
2022 11 10 0 4.1700 27.4000 0.0000 0.0000 24.2474 749.1810 1.0201 0.0000 0.0000 0.0000 4.1136 0.0000 4.1136 
2022 11 11 0 3.3600 2.0000 0.0000 0.0000 24.2450 749.1785 1.0198 0.0000 0.0000 0.0000 3.3884 0.0000 3.3884 
2022 11 12 0 2.7300 2.3700 0.0000 0.0000 24.2394 749.1730 1.0192 0.0000 0.0000 0.0000 2.7944 0.0000 2.7944 
2022 11 13 0 2.3000 29.9300 0.0000 0.0000 24.2330 749.1666 1.0185 0.0000 0.0000 0.0000 2.3741 0.0000 2.3741 
2022 11 14 0 2.1300 53.6800 0.0000 0.0000 24.2291 749.1627 1.0181 0.0000 0.0000 0.0000 2.1752 0.0000 2.1752 
2022 11 15 0 2.6500 53.7500 0.0000 0.0000 24.2362 749.1698 1.0189 0.0000 0.0000 0.0000 2.5674 0.0000 2.5674 
2022 11 16 0 3.7400 27.6900 0.0000 0.0000 24.2462 749.1798 1.0200 0.0000 0.0000 0.0000 3.6242 0.0000 3.6242 
2022 11 17 0 6.5400 48.9100 0.0000 0.0000 24.2299 749.1635 1.0182 0.0000 0.0000 0.0000 6.7287 0.0000 6.7287 
2022 11 18 0 3.3700 113.7000 0.0000 0.0000 24.2437 749.1772 1.0197 0.0000 0.0000 0.0000 3.2109 0.0000 3.2109 
2022 11 19 0 2.1100 167.1000 0.0000 0.0000 24.2308 749.1644 1.0183 0.0000 0.0000 0.0000 2.2589 0.0000 2.2589 
2022 11 20 0 2.1700 162.8400 0.0000 0.0000 24.2293 749.1629 1.0181 0.0000 0.0000 0.0000 2.1870 0.0000 2.1870 
2022 11 21 0 1.5500 209.5500 0.0000 0.0000 24.2168 749.1504 1.0167 0.0000 0.0000 0.0000 1.6951 0.0000 1.6951 
2022 11 22 0 1.3100 174.4300 0.0000 0.0000 24.2074 749.1411 1.0157 0.0000 0.0000 0.0000 1.4187 0.0000 1.4187 
2022 11 23 0 1.5600 149.8400 0.0000 0.0000 24.2110 749.1447 1.0161 0.0000 0.0000 0.0000 1.5182 0.0000 1.5182 
2022 11 24 0 1.7100 172.1800 0.0000 0.0000 24.2156 749.1492 1.0166 0.0000 0.0000 0.0000 1.6568 0.0000 1.6568 
2022 11 25 0 2.6600 200.3300 0.0000 0.0000 24.2342 749.1678 1.0186 0.0000 0.0000 0.0000 2.4445 0.0000 2.4445 
2022 11 26 0 3.7600 196.0200 0.0000 0.0000 24.2462 749.1798 1.0200 0.0000 0.0000 0.0000 3.6213 0.0000 3.6213 
2022 11 27 0 4.1100 146.0400 0.0000 0.0000 24.2474 749.1810 1.0201 0.0000 0.0000 0.0000 4.0962 0.0000 4.0962 
2022 11 28 0 5.3800 195.3000 0.0000 0.0000 24.2428 749.1764 1.0196 0.0000 0.0000 0.0000 5.4330 0.0000 5.4330 
2022 11 29 0 3.6400 362.5600 0.0000 0.0000 24.2461 749.1797 1.0200 0.0000 0.0000 0.0000 3.6018 0.0000 3.6018 
2022 11 30 0 2.4600 364.6000 0.0000 0.0000 24.2363 749.1699 1.0189 0.0000 0.0000 0.0000 2.5735 0.0000 2.5735 
2022 12 1 0 1.8700 349.6500 0.0000 0.0000 24.2251 749.1587 1.0176 0.0000 0.0000 0.0000 1.9998 0.0000 1.9998 
2022 12 2 0 1.5600 324.9900 0.0000 0.0000 24.2159 749.1495 1.0166 0.0000 0.0000 0.0000 1.6664 0.0000 1.6664 
2022 12 3 0 1.3200 268.8200 0.0000 0.0000 24.2074 749.1411 1.0157 0.0000 0.0000 0.0000 1.4185 0.0000 1.4185 
2022 12 4 0 1.2000 271.5000 0.0000 0.0000 24.2014 749.1351 1.0150 0.0000 0.0000 0.0000 1.2691 0.0000 1.2691 
2022 12 5 0 1.1100 290.7800 0.0000 0.0000 24.1968 749.1305 1.0145 0.0000 0.0000 0.0000 1.1639 0.0000 1.1639 
2022 12 6 0 1.1000 346.8000 0.0000 0.0000 24.1948 749.1285 1.0143 0.0000 0.0000 0.0000 1.1225 0.0000 1.1225 
2022 12 7 0 1.0700 334.1100 0.0000 0.0000 24.1932 749.1269 1.0141 0.0000 0.0000 0.0000 1.0888 0.0000 1.0888 
2022 12 8 0 1.1300 399.0300 0.0000 0.0000 23.8761 748.8107 0.9790 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 9 0 1.2200 418.6900 0.0000 0.0000 23.5668 748.5022 0.9447 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 10 0 1.2200 362.9800 0.0000 0.0000 23.2575 748.1938 0.9104 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 11 0 1.3000 338.6100 0.0000 0.0000 22.9551 747.8922 0.8769 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 12 0 1.3100 446.1100 0.0000 0.0000 22.6535 747.5915 0.8435 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 13 0 1.2500 458.6300 0.0000 0.0000 22.3468 747.2856 0.8095 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 14 0 1.1800 451.4100 0.0000 0.0000 22.0341 746.9737 0.7749 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 15 0 1.0900 396.6100 0.0000 0.0000 21.7135 746.6540 0.7393 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 16 0 1.0100 413.8400 0.0000 0.0000 21.3861 746.3275 0.7031 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 17 0 0.9700 254.6500 0.0000 0.0000 21.0551 745.9975 0.6664 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 18 0 0.9900 206.4000 0.0000 0.0000 20.7260 745.6692 0.6299 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 19 0 1.0500 211.4800 0.0000 0.0000 20.4020 745.3461 0.5940 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 20 0 1.2400 205.2500 0.0000 0.0000 20.0944 745.0393 0.5599 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 21 0 1.9200 223.3000 0.0000 0.0000 19.8455 744.7912 0.5324 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 22 0 1.9600 201.9700 0.0000 0.0000 19.6002 744.5465 0.5052 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 23 0 1.4900 193.2900 0.0000 0.0000 19.3142 744.2613 0.4735 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 24 0 1.0900 142.3700 0.0000 0.0000 18.9936 743.9416 0.4380 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 25 0 0.9200 129.4400 0.0000 0.0000 18.6584 743.6073 0.4008 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 26 0 1.7200 111.7200 0.0000 0.0000 18.3923 743.3419 0.3713 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 12 27 0 1.4700 141.3500 0.0000 0.0000 18.5193 743.4686 0.3854 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 12 28 0 1.0900 122.1300 0.0000 0.0000 18.6135 743.5625 0.3958 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 12 29 0 1.0600 96.2800 0.0000 0.0000 18.7051 743.6538 0.4060 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 12 30 0 0.9800 100.4100 0.0000 0.0000 18.7897 743.7383 0.4154 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 12 31 0 1.3300 116.2200 0.0000 0.0000 18.9047 743.8529 0.4281 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 1 0 1.0700 112.5700 0.0000 0.0000 18.9971 743.9450 0.4383 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 2 0 0.9300 149.2600 0.0000 0.0000 19.0775 744.0252 0.4472 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 3 0 0.8300 154.5400 0.0000 0.0000 19.1492 744.0967 0.4552 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 4 0 0.7800 114.6400 0.0000 0.0000 19.2166 744.1639 0.4627 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 5 0 0.9900 144.1600 0.0000 0.0000 19.3021 744.2492 0.4721 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 6 0 0.8600 126.0400 0.0000 0.0000 19.3764 744.3233 0.4804 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 7 0 0.8900 102.5400 0.0000 0.0000 19.4533 744.4000 0.4889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 8 0 2.0200 75.8000 0.0000 0.0000 19.6278 744.5740 0.5082 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 9 0 3.0200 133.2800 0.0000 0.0000 19.8887 744.8343 0.5371 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 10 0 2.2000 130.4400 0.0000 0.0000 20.0788 745.0238 0.5582 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 11 0 1.8000 96.6800 0.0000 0.0000 20.2343 745.1789 0.5754 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 12 0 1.5500 89.9500 0.0000 0.0000 20.3683 745.3125 0.5903 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 13 0 1.3100 82.8000 0.0000 0.0000 20.4815 745.4253 0.6028 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 14 0 1.1300 94.7100 0.0000 0.0000 20.5791 745.5227 0.6136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 15 0 1.0600 70.7800 0.0000 0.0000 20.6707 745.6140 0.6238 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 16 0 1.0300 139.7600 0.0000 0.0000 20.7597 745.7028 0.6336 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 17 0 0.9700 134.1900 0.0000 0.0000 20.8435 745.7864 0.6429 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 18 0 0.9800 138.3800 0.0000 0.0000 20.9281 745.8708 0.6523 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 19 0 0.8500 148.5600 0.0000 0.0000 21.0016 745.9440 0.6604 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 20 0 0.8200 162.5000 0.0000 0.0000 21.0724 746.0147 0.6683 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 21 0 0.7700 150.1900 0.0000 0.0000 21.1390 746.0810 0.6757 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 22 0 0.7600 151.8000 0.0000 0.0000 21.2046 746.1465 0.6829 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 23 0 0.8500 197.7300 0.0000 0.0000 21.2781 746.2198 0.6911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 24 0 0.7700 184.5400 0.0000 0.0000 21.3446 746.2861 0.6985 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 25 0 0.7900 137.5700 0.0000 0.0000 20.9981 745.9406 0.6601 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2023 1 26 0 0.9000 132.3800 0.0000 0.0000 20.6612 745.6046 0.6227 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2023 1 27 0 0.8600 154.0500 0.0000 0.0000 20.5126 745.4564 0.6063 0.0000 2.5800 0.0000 0.0000 0.0000 2.5800 
2023 1 28 0 0.7900 116.8100 0.0000 0.0000 20.5808 745.5244 0.6138 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
