CHANNEL node 2 VANAROSEN
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 1 14 0 1.6400 0.02383289 1.6856 0.0000 
2023 1 15 0 1.5500 0.02239467 1.5666 0.0000 
2023 1 16 0 1.5000 0.02164059 1.5087 0.0000 
2023 1 17 0 1.4100 0.02037541 1.4246 0.0000 
2023 1 18 0 1.4200 0.02044148 1.4192 0.0000 
2023 1 19 0 1.2500 0.01813333 1.2767 0.0000 
2023 1 20 0 1.2100 0.01745793 1.2178 0.0000 
2023 1 21 0 1.1400 0.01647156 1.1514 0.0000 
2023 1 22 0 1.1400 0.01641704 1.1406 0.0000 
2023 1 23 0 1.3100 0.01873052 1.2832 0.0000 
2023 1 24 0 1.1800 0.01709155 1.1990 0.0000 
2023 1 25 0 1.1800 0.01699393 1.1811 0.0000 
2023 1 26 0 1.3300 0.01903422 1.3064 0.0000 
2023 1 27 0 1.2600 0.01819674 1.2697 0.0000 
2023 1 28 0 1.1600 0.01678356 1.1764 0.0000 
2023 1 29 0 1.0900 0.01575244 1.1019 0.0000 
2023 1 30 0 1.2200 0.01746696 1.2002 0.0000 
2023 1 31 0 1.1800 0.01702148 1.1852 0.0000 
2023 2 1 0 1.1000 0.01590341 1.1129 0.0000 
2023 2 2 0 1.2600 0.01801956 1.2355 0.0000 
2023 2 3 0 1.0900 0.01582711 1.1154 0.0000 
2023 2 4 0 0.9200 0.01338400 0.9483 0.0000 
2023 2 5 0 0.8600 0.01243363 0.8710 0.0000 
2023 2 6 0 0.8000 0.01156800 0.8100 0.0000 
2023 2 7 0 0.7400 0.01070400 0.7500 0.0000 
2023 2 8 0 0.7100 0.01024844 0.7153 0.0000 
2023 2 9 0 0.8100 0.01158593 0.7945 0.0000 
2023 2 10 0 0.8600 0.01234326 0.8512 0.0000 
2023 2 11 0 0.9200 0.01320015 0.9101 0.0000 
2023 2 12 0 0.9700 0.01392785 0.9616 0.0000 
2023 2 13 0 0.9700 0.01396726 0.9695 0.0000 
2023 2 14 0 0.9600 0.01383185 0.9616 0.0000 
2023 2 15 0 0.8200 0.01191807 0.8422 0.0000 
2023 2 16 0 0.7600 0.01099319 0.7707 0.0000 
2023 2 17 0 0.8900 0.01271481 0.8701 0.0000 
2023 2 18 0 0.9700 0.01390326 0.9562 0.0000 
2023 2 19 0 1.0300 0.01478370 1.0198 0.0000 
2023 2 20 0 1.1000 0.01578415 1.0884 0.0000 
2023 2 21 0 1.1600 0.01665585 1.1499 0.0000 
2023 2 22 0 1.0300 0.01493318 1.0499 0.0000 
2023 2 23 0 1.1000 0.01578696 1.0901 0.0000 
2023 2 24 0 1.1600 0.01665585 1.1499 0.0000 
2023 2 25 0 1.4200 0.02024296 1.3785 0.0000 
2023 2 26 0 2.0200 0.02861304 1.9231 0.0000 
2023 2 27 0 2.3800 0.03398045 2.3179 0.0000 
2023 2 28 0 2.0000 0.02909304 2.0566 0.0000 
2023 3 1 0 1.7400 0.02526578 1.7843 0.0000 
2023 3 2 0 1.5500 0.02247304 1.5823 0.0000 
2023 3 3 0 1.4100 0.02041674 1.4338 0.0000 
2023 3 4 0 2.1600 0.03051719 2.0431 0.0000 
2023 3 5 0 4.0000 0.05614415 3.7034 0.0000 
2023 3 6 0 4.0000 0.05757274 3.9835 0.0000 
2023 3 7 0 4.0000 0.05760000 3.9997 0.0000 
2023 3 8 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 9 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 10 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 11 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 12 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 13 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 14 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 15 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 16 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 17 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 18 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 19 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 20 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 21 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 22 0 4.0000 0.05760000 4.0000 0.0000 
