CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 3 17 0 4.4280 0.09560772 4.4231 0.0000 
2023 3 18 0 4.4688 0.09645306 4.4590 0.0000 
2023 3 19 0 4.5093 0.09732860 4.4992 0.0000 
2023 3 20 0 4.5584 0.09837258 4.5463 0.0000 
2023 3 21 0 4.5990 0.09926550 4.5887 0.0000 
2023 3 22 0 4.6309 0.09996974 4.6228 0.0000 
2023 3 23 0 4.6852 0.10110400 4.6721 0.0000 
2023 3 24 0 4.7957 0.10339163 4.7693 0.0000 
2023 3 25 0 4.9463 0.10657115 4.9095 0.0000 
2023 3 26 0 5.0623 0.10913418 5.0326 0.0000 
2023 3 27 0 5.1593 0.11126437 5.1346 0.0000 
2023 3 28 0 5.2026 0.11229449 5.1906 0.0000 
2023 3 29 0 5.1415 0.11116117 5.1546 0.0000 
2023 3 30 0 5.1084 0.11040245 5.1172 0.0000 
2023 3 31 0 5.0788 0.10975643 5.0863 0.0000 
2023 4 1 0 5.3262 0.11461502 5.2700 0.0000 
2023 4 2 0 5.5046 0.11857412 5.4587 0.0000 
2023 4 3 0 5.1668 0.11218489 5.2407 0.0000 
2023 4 4 0 4.5373 0.09912511 4.6885 0.0000 
2023 4 5 0 3.9533 0.08644430 4.1000 0.0000 
2023 4 6 0 3.4376 0.07518478 3.5680 0.0000 
2023 4 7 0 2.9869 0.06533208 3.1010 0.0000 
2023 4 8 0 2.6203 0.05726288 2.7137 0.0000 
2023 4 9 0 2.3374 0.05100135 2.4099 0.0000 
2023 4 10 0 2.1515 0.04681124 2.2000 0.0000 
2023 4 11 0 3.7573 0.07835622 3.3922 0.0000 
2023 4 12 0 11.9549 0.24379796 10.0400 0.0000 
2023 4 13 0 11.7136 0.25302563 11.6068 0.0000 
2023 4 14 0 11.7067 0.25288820 11.7083 0.0000 
2023 4 15 0 11.6674 0.25208522 11.6767 0.0000 
2023 4 16 0 11.6423 0.25151977 11.6489 0.0000 
2023 4 17 0 11.6847 0.25231713 11.6755 0.0000 
2023 4 18 0 11.7810 0.25429941 11.7581 0.0000 
2023 4 19 0 11.9071 0.25696791 11.8762 0.0000 
