CHANNEL node 11 HYNNEKLEIV
N_CASCADE_LINRES 2
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 11 20 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 20 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 20 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 20 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 20 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 20 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 20 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 20 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 21 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 22 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 23 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 24 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 25 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 26 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 27 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 28 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 29 23 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 0 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 1 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 2 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 3 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 4 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 5 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 6 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 7 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 8 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 9 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 10 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 11 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 12 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 13 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 14 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 15 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 16 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 17 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 18 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 19 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 20 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 21 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 22 7.8400 0.11289600 7.8400 0.0000 
2022 11 30 23 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 0 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 1 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 2 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 3 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 4 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 5 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 6 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 7 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 8 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 9 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 10 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 11 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 12 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 13 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 14 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 15 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 16 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 17 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 18 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 19 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 20 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 21 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 22 7.8400 0.11289600 7.8400 0.0000 
2022 12 1 23 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 0 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 1 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 2 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 3 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 4 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 5 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 6 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 7 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 8 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 9 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 10 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 11 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 12 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 13 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 14 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 15 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 16 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 17 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 18 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 19 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 20 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 21 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 22 7.8400 0.11289600 7.8400 0.0000 
2022 12 2 23 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 0 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 1 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 2 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 3 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 4 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 5 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 6 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 7 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 8 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 9 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 10 7.8400 0.11289600 7.8400 0.0000 
2022 12 3 11 7.8980 0.11309522 7.8426 0.0000 
2022 12 3 12 7.9988 0.11361340 7.8549 0.0000 
2022 12 3 13 8.0978 0.11438731 7.8829 0.0000 
2022 12 3 14 8.1952 0.11535058 7.9276 0.0000 
2022 12 3 15 8.2911 0.11644632 7.9867 0.0000 
2022 12 3 16 8.3854 0.11762939 8.0567 0.0000 
2022 12 3 17 8.4783 0.11886699 8.1345 0.0000 
2022 12 3 18 8.5697 0.12013484 8.2175 0.0000 
2022 12 3 19 8.6596 0.12141631 8.3036 0.0000 
2022 12 3 20 8.7480 0.12269962 8.3915 0.0000 
2022 12 3 21 8.8350 0.12397724 8.4801 0.0000 
2022 12 3 22 8.9206 0.12524422 8.5687 0.0000 
2022 12 3 23 9.0048 0.12649696 8.6568 0.0000 
2022 12 4 0 9.0875 0.12773310 8.7441 0.0000 
2022 12 4 1 9.1689 0.12895157 8.8304 0.0000 
2022 12 4 2 9.2488 0.13015140 8.9155 0.0000 
2022 12 4 3 9.3276 0.13133285 8.9994 0.0000 
2022 12 4 4 7.9489 0.12749166 9.0159 0.0000 
2022 12 4 5 7.9555 0.12408441 8.9020 0.0000 
2022 12 4 6 7.9621 0.12137889 8.7136 0.0000 
2022 12 4 7 7.9686 0.11936486 8.5281 0.0000 
2022 12 4 8 7.9751 0.11793155 8.3733 0.0000 
2022 12 4 9 7.9816 0.11694819 8.2548 0.0000 
2022 12 4 10 7.9881 0.11629697 8.1690 0.0000 
2022 12 4 11 7.9945 0.11588308 8.1095 0.0000 
2022 12 4 12 8.0009 0.11563484 8.0699 0.0000 
2022 12 4 13 8.0073 0.11550016 8.0447 0.0000 
2022 12 4 14 8.0136 0.11544225 8.0297 0.0000 
2022 12 4 15 8.0200 0.11543565 8.0218 0.0000 
2022 12 4 16 8.0263 0.11546295 8.0187 0.0000 
2022 12 4 17 8.0326 0.11551243 8.0188 0.0000 
2022 12 4 18 8.0388 0.11557632 8.0211 0.0000 
2022 12 4 19 8.0450 0.11564945 8.0247 0.0000 
2022 12 4 20 8.0512 0.11572845 8.0293 0.0000 
2022 12 4 21 8.0574 0.11581111 8.0344 0.0000 
2022 12 4 22 8.0636 0.11589603 8.0400 0.0000 
2022 12 4 23 8.0697 0.11598227 8.0457 0.0000 
2022 12 5 0 8.0758 0.11606923 8.0516 0.0000 
2022 12 5 1 8.0819 0.11615652 8.0576 0.0000 
2022 12 5 2 8.0879 0.11624389 8.0637 0.0000 
2022 12 5 3 8.0940 0.11633119 8.0697 0.0000 
2022 12 5 4 8.1000 0.11641830 8.0758 0.0000 
2022 12 5 5 8.1060 0.11650520 8.0818 0.0000 
2022 12 5 6 8.1119 0.11659190 8.0879 0.0000 
2022 12 5 7 8.1179 0.11667833 8.0939 0.0000 
2022 12 5 8 8.1238 0.11676446 8.0999 0.0000 
2022 12 5 9 8.1297 0.11685024 8.1059 0.0000 
2022 12 5 10 8.1356 0.11693567 8.1119 0.0000 
2022 12 5 11 8.1414 0.11702070 8.1178 0.0000 
2022 12 5 12 8.1472 0.11710534 8.1237 0.0000 
2022 12 5 13 8.1530 0.11718956 8.1296 0.0000 
2022 12 5 14 8.1588 0.11727339 8.1355 0.0000 
2022 12 5 15 8.1645 0.11735682 8.1413 0.0000 
2022 12 5 16 8.1702 0.11743987 8.1471 0.0000 
2022 12 5 17 8.1759 0.11752254 8.1529 0.0000 
2022 12 5 18 8.1816 0.11760517 8.1586 0.0000 
2022 12 5 19 8.1874 0.11768806 8.1644 0.0000 
2022 12 5 20 8.1933 0.11777135 8.1702 0.0000 
2022 12 5 21 8.1992 0.11785499 8.1759 0.0000 
2022 12 5 22 8.2050 0.11793880 8.1817 0.0000 
2022 12 5 23 8.2108 0.11802260 8.1875 0.0000 
2022 12 6 0 8.2166 0.11810632 8.1933 0.0000 
2022 12 6 1 8.2224 0.11818993 8.1992 0.0000 
2022 12 6 2 8.2282 0.11827352 8.2050 0.0000 
2022 12 6 3 8.2340 0.11835713 8.2108 0.0000 
2022 12 6 4 8.2398 0.11844077 8.2166 0.0000 
2022 12 6 5 8.2456 0.11852432 8.2224 0.0000 
2022 12 6 6 8.2513 0.11860767 8.2282 0.0000 
2022 12 6 7 8.2571 0.11869082 8.2340 0.0000 
2022 12 6 8 8.2628 0.11877384 8.2398 0.0000 
2022 12 6 9 8.2686 0.11885672 8.2455 0.0000 
2022 12 6 10 8.2743 0.11893948 8.2513 0.0000 
2022 12 6 11 8.2800 0.11902215 8.2570 0.0000 
2022 12 6 12 8.2858 0.11910488 8.2628 0.0000 
2022 12 6 13 8.2915 0.11918765 8.2685 0.0000 
2022 12 6 14 8.2972 0.11927031 8.2743 0.0000 
2022 12 6 15 8.3029 0.11935275 8.2800 0.0000 
2022 12 6 16 8.3086 0.11943489 8.2858 0.0000 
2022 12 6 17 8.3142 0.11951658 8.2915 0.0000 
2022 12 6 18 8.3197 0.11959783 8.2971 0.0000 
2022 12 6 19 8.3253 0.11967867 8.3028 0.0000 
2022 12 6 20 8.3308 0.11975918 8.3084 0.0000 
2022 12 6 21 8.3363 0.11983945 8.3140 0.0000 
2022 12 6 22 8.3419 0.11991950 8.3196 0.0000 
2022 12 6 23 8.3474 0.11999942 8.3252 0.0000 
2022 12 7 0 8.3529 0.12007929 8.3307 0.0000 
2022 12 7 1 8.3584 0.12015901 8.3363 0.0000 
2022 12 7 2 8.3639 0.12023841 8.3418 0.0000 
2022 12 7 3 8.3693 0.12031736 8.3473 0.0000 
2022 12 7 4 8.3747 0.12039588 8.3528 0.0000 
2022 12 7 5 8.3800 0.12047400 8.3583 0.0000 
2022 12 7 6 8.3853 0.12055176 8.3637 0.0000 
2022 12 7 7 8.3907 0.12062923 8.3692 0.0000 
2022 12 7 8 8.3960 0.12070658 8.3746 0.0000 
2022 12 7 9 8.4015 0.12078414 8.3799 0.0000 
2022 12 7 10 8.4069 0.12086173 8.3853 0.0000 
2022 12 7 11 8.4122 0.12093921 8.3907 0.0000 
2022 12 7 12 8.4176 0.12101661 8.3961 0.0000 
2022 12 7 13 8.4231 0.12109430 8.4015 0.0000 
2022 12 7 14 8.4285 0.12117230 8.4069 0.0000 
2022 12 7 15 8.4340 0.12125052 8.4123 0.0000 
2022 12 7 16 8.4395 0.12132902 8.4177 0.0000 
2022 12 7 17 8.4450 0.12140776 8.4231 0.0000 
2022 12 7 18 8.4505 0.12148664 8.4286 0.0000 
2022 12 7 19 8.4560 0.12156560 8.4341 0.0000 
2022 12 7 20 8.4614 0.12164447 8.4395 0.0000 
2022 12 7 21 8.4669 0.12172318 8.4450 0.0000 
2022 12 7 22 8.4723 0.12180174 8.4505 0.0000 
2022 12 7 23 8.4777 0.12188018 8.4559 0.0000 
2022 12 8 0 8.4831 0.12195848 8.4614 0.0000 
2022 12 8 1 8.4885 0.12203659 8.4668 0.0000 
2022 12 8 2 8.4939 0.12211440 8.4723 0.0000 
2022 12 8 3 8.4992 0.12219179 8.4777 0.0000 
2022 12 8 4 8.5045 0.12226880 8.4831 0.0000 
2022 12 8 5 8.5097 0.12234539 8.4884 0.0000 
2022 12 8 6 8.5149 0.12242145 8.4938 0.0000 
2022 12 8 7 8.5201 0.12249738 8.4991 0.0000 
2022 12 8 8 8.5255 0.12257362 8.5043 0.0000 
2022 12 8 9 8.5310 0.12265040 8.5096 0.0000 
2022 12 8 10 8.5364 0.12272769 8.5150 0.0000 
2022 12 8 11 8.5419 0.12280537 8.5203 0.0000 
2022 12 8 12 8.5474 0.12288361 8.5257 0.0000 
2022 12 8 13 8.5531 0.12296290 8.5311 0.0000 
2022 12 8 14 8.5588 0.12304285 8.5366 0.0000 
2022 12 8 15 8.5644 0.12312319 8.5421 0.0000 
2022 12 8 16 8.5701 0.12320379 8.5477 0.0000 
2022 12 8 17 8.5757 0.12328458 8.5533 0.0000 
2022 12 8 18 8.5814 0.12336554 8.5589 0.0000 
2022 12 8 19 8.5870 0.12344661 8.5645 0.0000 
2022 12 8 20 8.5926 0.12352774 8.5701 0.0000 
2022 12 8 21 8.5983 0.12360888 8.5757 0.0000 
2022 12 8 22 8.6039 0.12369000 8.5814 0.0000 
2022 12 8 23 8.6095 0.12377108 8.5870 0.0000 
2022 12 9 0 8.6151 0.12385209 8.5926 0.0000 
2022 12 9 1 8.6207 0.12393299 8.5983 0.0000 
2022 12 9 2 8.6263 0.12401372 8.6039 0.0000 
2022 12 9 3 8.6319 0.12409426 8.6095 0.0000 
2022 12 9 4 8.6374 0.12417453 8.6151 0.0000 
2022 12 9 5 8.6429 0.12425450 8.6207 0.0000 
2022 12 9 6 8.6483 0.12433413 8.6262 0.0000 
